city,year,dei,tntl,dei_source,boundary_source,ntl_product,preprocessing_id,label_city,boundary_name,boundary_gb,match_method,year_semantics
北京市,2017,83.3,361065.607892292,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,北京,北京市,156110000,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
沧州市,2019,50.7,78523.0927494984,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,沧州,沧州市,156130900,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
廊坊市,2019,51.2,89362.0914635153,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,廊坊,廊坊市,156131000,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
太原市,2019,57.8,114683.68358574,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,太原,太原市,156140100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
呼和浩特市,2019,60.4,83640.4359514522,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,呼和浩特,呼和浩特市,156150100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
包头市,2019,53.8,50926.205874473,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,包头,包头市,156150200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
鄂尔多斯市,2019,45.8,71513.7741748726,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,鄂尔多斯,鄂尔多斯市,156150600,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
沈阳市,2019,62.2,158025.720515786,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,沈阳,沈阳市,156210100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
大连市,2019,70,95385.8856306581,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,大连,大连市,156210200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
鞍山市,2019,44.7,44167.6613300473,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,鞍山,鞍山市,156210300,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
抚顺市,2019,39.4,23711.6369169749,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,抚顺,抚顺市,156210400,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
长春市,2019,56.2,161842.922297955,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,长春,长春市,156220100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
吉林市,2019,39,36517.7992021776,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,吉林,吉林市,156220200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
哈尔滨市,2019,55.1,118318.747474907,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,哈尔滨,哈尔滨市,156230100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
齐齐哈尔市,2019,46.6,35735.9744551976,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,齐齐哈尔,齐齐哈尔市,156230200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
大庆市,2019,48.5,78115.2856952967,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,大庆,大庆市,156230600,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
牡丹江市,2019,45.2,22395.5779480289,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,牡丹江,牡丹江市,156231000,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
上海市,2019,89.8,479881.377318369,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,上海,上海市,156310000,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
南京市,2019,71.8,193709.777598587,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,南京,南京市,156320100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
无锡市,2019,76.4,166214.703242329,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,无锡,无锡市,156320200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
徐州市,2019,55.2,98029.5245216898,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,徐州,徐州市,156320300,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
常州市,2019,61.3,116276.942075751,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,常州,常州市,156320400,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
苏州市,2019,72.5,392800.672476983,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,苏州,苏州市,156320500,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
南通市,2019,63.1,139305.556780038,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,南通,南通市,156320600,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
连云港市,2019,54,54236.315777177,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,连云港,连云港市,156320700,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
